utc,elapsed_seconds,pid,paused,resumes,captures,rss_mib,vms_mib,private_mib,pagefile_mib,system_used_mib,system_available_mib,swap_used_mib,gpu_used_mib,gpu_total_mib,gdi_objects,user_objects,handles,threads,error_log_bytes,crash_directories
2026-08-12T11:30:50.075855+00:00,300.61,29392,0,11,41,6364.117,10264.512,10264.512,10264.512,28723.082,3996.125,9546.254,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:31:05.513328+00:00,316.032,29392,0,11,41,6366.703,10245.633,10245.633,10245.633,28497.73,4221.477,9544.492,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:31:19.820294+00:00,330.344,29392,0,11,42,4021.07,10256.555,10256.555,10256.555,26842.289,5876.918,9569.086,5052,10240,119,83,1619,51,1262,60
2026-08-12T11:31:35.233297+00:00,345.766,29392,0,11,42,4016.137,10253.742,10253.742,10253.742,26929.613,5789.594,9568.961,5052,10240,119,83,1621,51,1262,60
2026-08-12T11:31:50.799431+00:00,361.329,29392,0,11,43,4015.234,10230.504,10230.504,10230.504,26551.023,6168.184,9568.941,5052,10240,119,83,1619,51,1262,60
2026-08-12T11:32:04.900955+00:00,375.438,29392,0,11,43,4035.777,10275.074,10275.074,10275.074,26515.156,6204.051,9568.941,5052,10240,119,83,1619,51,1262,60
2026-08-12T11:32:20.437621+00:00,390.969,29392,0,11,44,4028.816,10267.887,10267.887,10267.887,26506.07,6213.137,9568.922,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:32:34.593485+00:00,405.125,29392,0,11,44,4034.922,10290.781,10290.781,10290.781,26569.141,6150.066,9568.594,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:32:50.133642+00:00,420.672,29392,0,11,45,4033.332,10267.035,10267.035,10267.035,26604.965,6114.242,9564.941,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:33:05.544674+00:00,436.079,29392,0,11,45,4017.43,10246.285,10246.285,10246.285,26717.023,6002.184,9563.0,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:33:13.373387+00:00,443.86,29392,1,11,45,4033.574,10263.418,10263.418,10263.418,26686.332,6032.875,9563.0,5052,10240,119,83,1618,51,1262,60
2026-08-12T11:33:17.845978+00:00,448.375,29392,0,12,45,4019.68,10220.34,10220.34,10220.34,26839.082,5880.125,9562.859,5052,10240,119,83,1619,51,1262,60
2026-08-12T11:33:50.136622+00:00,480.672,29392,0,12,47,4032.844,10253.246,10253.246,10253.246,26842.137,5877.07,9562.836,5052,10240,119,83,1528,51,1262,60
2026-08-12T11:34:05.568543+00:00,496.094,29392,0,12,47,4041.699,10268.332,10268.332,10268.332,26885.398,5833.809,9562.805,5052,10240,119,83,1530,51,1262,60
2026-08-12T11:34:19.851070+00:00,510.391,29392,0,12,48,4019.598,10243.273,10243.273,10243.273,26863.941,5855.266,9562.797,5052,10240,119,83,1528,51,1262,60
2026-08-12T11:34:35.322456+00:00,525.844,29392,0,12,48,4019.051,10235.816,10235.816,10235.816,27460.691,5258.516,9560.816,5052,10240,119,83,1532,51,1262,60
2026-08-12T11:34:49.647407+00:00,540.172,29392,0,12,49,4033.707,10247.605,10247.605,10247.605,26828.965,5890.242,9560.805,5052,10240,119,83,1530,51,1262,60
2026-08-12T11:35:05.119291+00:00,555.641,29392,0,12,49,4020.02,10234.211,10234.211,10234.211,27083.523,5635.684,9560.793,5052,10240,119,83,1532,51,1262,60
2026-08-12T11:35:20.729309+00:00,571.266,29392,0,12,50,4032.535,10280.0,10280.0,10280.0,27369.613,5349.594,9560.777,5052,10240,119,83,1531,52,1262,60
2026-08-12T11:35:34.886713+00:00,585.391,29392,0,12,50,4018.809,10264.562,10264.562,10264.562,26743.684,5975.523,9560.715,5052,10240,119,83,1533,52,1262,60
